Col1|Col2|Col3|Col4|Col5|Col6|Col7|Col8|Col9|Col10|Col11|Col12|Col13|Col14|Col15|Col16|Col17|Col18|Col19|Col20|Col21|Col22|Col23|Col24|Col25|Col26|Col27|Col28|Col29|Col30|Col31|Col32|Col33|Col34|Col35|Col36|Col37|Col38|Col39|Col40|Col41|Col42|Col43|Col44|Col45|Col46|Col47|Col48|Col49|Col50|Col51|Col52|Col53|Col54|Col55|Col56|Col57|Col58|Col59|Col60|Col61|Col62|Col63|Col64|Col65|Col66|Col67|Col68|Col69|Col70|Col71|Col72|Col73|Col74|Col75|Col76|Col77|Col78|Col79|Col80|Col81|Col82|Col83|Col84|Col85|Col86|Col87|Col88|Col89|Col90|Col91|Col92|Col93|Col94|Col95|Col96|Col97|Col98|Col99|Col100|Col101|Col102|Col103|Col104|Col105|Col106|Col107|Col108|Col109|Col110|Col111|Col112|Col113|Col114|Col115|Col116|Col117|Col118|Col119|Col120|Col121|Col122|Col123|Col124|Col125|Col126|Col127|Col128|Col129|Col130|Col131|Col132|Col133|Col134|Col135|Col136|Col137|Col138|Col139|Col140|Col141|Col142|Col143|Col144|Col145|Col146|Col147|Col148|Col149|Col150
Name88|53|Male|Canada|Toronto|user88@example.com||Manager||110237||Charlie|2013-04-19|Inactive|237 Main St|79551|Canada|Note 88|77.45|10|10|Project 46|Alpha|1069|Name88|21||Canada|Berlin|user88@example.com|+1-555-8757|Engineer|Umbrella|73763|Engineering||2011-01-08||100 Main St|33773|Canada|Note 88|27.27|10|8|Project 75|Delta|8313||33|Female|USA|New York|user88@example.com|+1-555-6461|Clerk|Acme Corp|75048|Marketing|Alice|2001-03-28||451 Main St|68679|USA||93.85|1|27|Project 94|Beta|4586||38|Other|Canada||user88@example.com|+1-555-6764|Clerk|Initech|92240|HR|Bob|2019-12-25|Inactive|961 Main St|37684|Australia|Note 88||2|34|Project 1||2340||39|Female|Germany|London|user88@example.com|+1-555-2354||Globex|59062|HR|Charlie||||83931|USA|Note 88|4.59|1|30|Project 5|Beta|8725|Name88|42|Female|Australia|London|user88@example.com|+1-555-9869|Clerk|Umbrella|83138|Engineering|Bob|2011-12-18|Active|374 Main St||UK|Note 88|31.89|5|34|Project 90|Gamma|7710|Name88|34|Female|USA|Berlin|user88@example.com
Name89|33|Female|Australia|Berlin|user89@example.com|+1-555-5894|Engineer|Globex|109675|Engineering|Alice|2012-01-10|Inactive|506 Main St|18710|Australia|Note 89|5.0|5|32|Project 78|Delta|1793|Name89|28|Female|USA|Toronto|user89@example.com|+1-555-5290|Analyst|Umbrella|46466|Marketing|Alice||On Leave|893 Main St|15192|Germany|Note 89|12.13||35||Beta|158|Name89|61|Male|Australia|Berlin|user89@example.com|+1-555-6923|Engineer|Globex||Marketing|Charlie|2008-01-26||412 Main St|64807|Canada|Note 89|41.44|7|11|Project 16|Gamma|2660|Name89|60|Male|Canada|London|||Clerk|Globex|68136|Engineering|Charlie|2019-11-23|Inactive|859 Main St|25102|USA||53.39|2|31|Project 71|Gamma|7539|Name89|42|Other|Australia|London|user89@example.com|+1-555-8366|Analyst|||Marketing|Charlie|2011-09-15|On Leave|548 Main St|41253|USA|Note 89||7|25|Project 29|Delta|7927|Name89|48|Female|Germany||user89@example.com|+1-555-2638|Analyst|Initech|60026|HR|Alice|2003-03-30|Active|282 Main St||Canada|Note 89|43.65|9|35||Alpha||Name89|30|Male|UK|Berlin|user89@example.com
Name90|36||Canada|Toronto|user90@example.com|+1-555-8441|Analyst|Globex|96886|Sales|Diana|2011-10-12|Inactive|406 Main St|82020|USA|Note 90|2.6|2|15||Gamma||Name90|35|Female||Sydney|user90@example.com|+1-555-3492|Clerk|Acme Corp|83081|Marketing|Alice|2019-01-29|Inactive|999 Main St|59684|Canada||58.1|4|39|Project 13|Gamma||Name90|51|Male||Sydney|user90@example.com|+1-555-6242|Analyst|Acme Corp||Sales|Diana|2020-05-23|On Leave|197 Main St|14459|Australia|Note 90|72.92|2|28|Project 84|Beta|1864|Name90||Female|Australia|Sydney|user90@example.com|+1-555-2599|Analyst|Umbrella|57215|HR|Charlie|2018-07-22|Inactive|436 Main St|46703|USA|Note 90|12.99||9|Project 48|Alpha|5496|Name90|52||Germany|Berlin|user90@example.com|+1-555-2909|Clerk|Globex|50654|Sales|Charlie|2005-01-22|Active|999 Main St|90866|USA|Note 90|39.81|8|31|Project 20|Delta|8494||46|Male|Germany|London|user90@example.com|+1-555-1409|||119710|Marketing|Charlie|2000-11-06|Inactive|364 Main St|55476|USA|Note 90|0.29|8|40|Project 6|Beta|7160|Name90|60|Male|Australia|London|user90@example.com
Name91|22|Female|USA||user91@example.com|+1-555-4469|Clerk|Acme Corp|72624|Sales|Diana|2009-03-22|Active||27432|Australia|Note 91||7|6|||3756||41|Female|Australia||user91@example.com||Engineer|Umbrella|77668|Sales|Bob|2012-08-24|Active|189 Main St|41590|USA|Note 91|62.45|1|21|Project 60|Gamma|6351|Name91|41|Male|Australia|Berlin|user91@example.com|+1-555-1100||||HR||2008-11-25|Inactive|989 Main St|31472||Note 91|55.4|8|21||Alpha|5652|Name91|30|Female|Germany|London|user91@example.com|+1-555-9360|Engineer|Umbrella|115552|HR|Alice|2009-06-18|On Leave||24233|USA|Note 91|7.0||38|Project 89|Gamma||Name91||||Toronto|user91@example.com|+1-555-5956|Clerk|Globex|63753|Engineering|Bob||On Leave|213 Main St|61980|UK|Note 91|80.56|5|10|Project 43|Beta|3254|Name91|60||USA|Sydney|user91@example.com|+1-555-6821|Manager|Acme Corp|101289||Charlie|2016-12-20|On Leave|741 Main St|91383|UK|Note 91|25.0|7|7|Project 6|Delta|2354|Name91||Other|Canada|Toronto|user91@example.com
Name92|63|Female|Germany|London|user92@example.com||Clerk|Initech|62447|Marketing|Bob|2005-09-14|Inactive|492 Main St|56303|Australia||43.72|10|13|Project 49|Alpha|7646|Name92|56||Germany|New York|user92@example.com|+1-555-6955|Analyst|Globex|84209|Sales|Charlie|2002-01-22|On Leave|669 Main St|33721|Canada|Note 92|68.1|9|7|Project 30|Beta|604|Name92|53|Male|Australia|Sydney|user92@example.com|+1-555-9622|Analyst|Umbrella|46448|Engineering|Charlie|2018-10-13||848 Main St|66092|UK|Note 92|27.25|7|11|Project 99|Beta|2628|Name92|34|Other||Sydney|user92@example.com|+1-555-9500|Clerk|Acme Corp|36478|Engineering|Alice|2004-11-11|Inactive|906 Main St|14452|Canada|Note 92|32.76|3|38|Project 39||4527||32|Other|UK|Berlin|user92@example.com|+1-555-8224|Analyst|Initech|117561|Sales|Charlie|2004-06-13|Inactive|135 Main St|53561||Note 92|43.89|7|33|Project 21|Alpha|6910|Name92|52|Other|Germany|Sydney|user92@example.com|+1-555-6971|Engineer|Initech|108858|Sales|Diana|2000-09-30|Active|145 Main St|27937|Germany||50.35|1|18|Project 72|Delta|1376|Name92|57|Other|Canada|Sydney|user92@example.com
Name93|62||Germany||user93@example.com|+1-555-8247|Engineer|Acme Corp|87654|Sales|Alice|2009-09-04|Active|769 Main St|25360|UK|Note 93|65.18|3|20|Project 82|Alpha|1626|Name93|62|Male|UK|London|user93@example.com|+1-555-5175|Engineer|Globex|50661|Engineering||2005-09-28|Inactive||90870|UK|Note 93|29.33|3|26|Project 91|Beta|6070|Name93|44|Female|Germany|Sydney|user93@example.com|+1-555-2171|Analyst|Globex|79891|Marketing|Charlie|2020-10-20|On Leave|427 Main St|29732|Australia|Note 93|42.3|3|25|Project 8|Delta|6241|Name93|51||Canada|Toronto|user93@example.com|+1-555-9300||Acme Corp|102700|Sales|Charlie|2018-08-08|Active|755 Main St|66668|Germany|Note 93|47.56||3|Project 10|Beta|7306|Name93||Other|Germany|London|user93@example.com|+1-555-1831|Analyst|Globex|73380|HR|Charlie|2016-04-01|On Leave|704 Main St|22711|Germany|Note 93|70.81|2||Project 33|Gamma|3690|Name93|46|Other|Canada|||+1-555-6891|Clerk|Globex|96196|Marketing|Diana|2010-09-15|On Leave|874 Main St|98996|USA|Note 93|26.05|1|5|Project 75|||Name93|55||USA|London|user93@example.com
Name94||Female|Germany|Berlin||+1-555-7059|Analyst|Acme Corp|108552|HR|Charlie|2011-11-29|Active|779 Main St||||85.1|7|7|Project 2|Delta|1143|Name94|45|Male|Germany|New York|user94@example.com|+1-555-3967|Clerk|Globex|85030|Sales|Diana|2012-10-02|||95149|UK|Note 94|95.76|3|23|Project 100|Gamma|9445|Name94|64||Canada|London|user94@example.com|+1-555-2742|Clerk||71527|Engineering|Alice|2005-07-15|Active|870 Main St|11087|UK|Note 94|4.71|6||Project 73|Gamma|8981|Name94||Male|UK|Berlin|user94@example.com|+1-555-2067|Manager|Umbrella|107903|Marketing|Alice|2019-07-11|Active|637 Main St|85320||Note 94|80.92|8|40|Project 50|Beta|5776|Name94|44|Female|Australia|London|user94@example.com|+1-555-5552||Acme Corp|32480|Marketing|Alice|2012-04-05|On Leave|840 Main St|45102|Germany|Note 94|9.1|6|19|Project 89|Alpha|5041||55|Other|Canada|London||+1-555-8661||Umbrella|72370|Marketing|Charlie|2016-05-22|Inactive|336 Main St|99393|Australia||78.79|2|8|Project 84|Gamma|1336|Name94|54|Female|Australia|London|user94@example.com
Name95|40|Other|UK|Berlin|user95@example.com||Clerk|Globex|116878|Sales|Bob|2016-09-22|Inactive|385 Main St|67966|Australia|Note 95|75.96|6|22|Project 95|Alpha|3761||52|Male|Canada|Toronto|user95@example.com|+1-555-4126|Engineer|Initech|46080|HR|Alice|2003-01-01|On Leave||22163|Australia|Note 95|93.91|4|16|Project 98|Delta|4926|Name95||Female|USA|London|user95@example.com|+1-555-1548|Clerk||64274|Engineering|Diana|2002-10-02|On Leave|854 Main St|86499|Canada|Note 95|88.56|8|16|Project 27||1543|Name95|56|Male|Canada|Sydney|user95@example.com|+1-555-5590|Manager|Umbrella|98583|Engineering|Diana||Active|842 Main St|66406|Australia|Note 95|38.79|10|23|Project 98|Gamma|1798|Name95|61|Female|Canada|London|user95@example.com|+1-555-1326|Analyst|Acme Corp|53993|Engineering|Bob|2014-07-04|Active|291 Main St|95126|Australia|Note 95|36.18|9|7|Project 40|Gamma|5598|Name95|47|Male|UK|Toronto|user95@example.com|+1-555-9219|Manager|Umbrella|71979|Sales|Diana|2014-02-21|Active|622 Main St|27827|UK|Note 95|51.14|7|2||Gamma|3286|Name95|61|Male|Germany|Sydney|user95@example.com
Name96|54|Female|Germany|New York|user96@example.com||Engineer|Umbrella|63993|Sales|Alice|2009-10-26|On Leave|582 Main St|67152|Canada|Note 96|49.03|4|23|Project 98|Gamma|5584|Name96|62|Male|UK|Berlin|user96@example.com|+1-555-3368|Analyst|Globex|46547|Engineering|Alice|2005-09-13|Active||42665|Australia|Note 96|41.29|3|7|Project 1|Alpha|3266|Name96|21|Female|Australia|Toronto|user96@example.com|+1-555-2750|Clerk||99552|Sales|Charlie|2001-03-02|On Leave|415 Main St|16410|UK|Note 96|39.36|8|22|Project 76|Alpha|3639|Name96|52|Male|UK|New York|user96@example.com||Clerk|Acme Corp|113287|Engineering|Bob|2005-09-28|Active|823 Main St|27932||Note 96|20.51|9|25|Project 47|Alpha|3159|Name96|59|Female|Australia|Berlin|user96@example.com|+1-555-1763|Manager|Umbrella|48670|Engineering|Charlie|2006-12-04|Active|967 Main St|91784|USA|Note 96||7|37||Beta|7314|Name96|52|Other|USA|Sydney||+1-555-5771|Engineer||76282|Engineering|Charlie|2002-05-30|Inactive|392 Main St||USA|Note 96|40.34|7|8|Project 59|Alpha|9533|Name96|44|Female|Australia|Sydney|user96@example.com
Name97|37|Other|USA|Toronto|user97@example.com|+1-555-5646|Analyst|Acme Corp|51114|Engineering|Diana|2000-04-13|On Leave|317 Main St|10858|Germany|Note 97|84.79|9||Project 6|Alpha|3363|Name97|24|Male|USA||user97@example.com|+1-555-1889|Manager|Initech|106743||Bob|2011-03-30|On Leave|185 Main St|51571|USA|Note 97|82.29|6|14|Project 100|Beta||Name97|44|Other|Australia|||+1-555-6305|Clerk|Umbrella||Marketing||2003-06-22|Active|538 Main St|72358|Germany|Note 97|38.05|3||Project 85|Delta|6760|Name97|40|Female|USA|Toronto|user97@example.com|+1-555-4923|Manager|Umbrella|54014|HR|Bob|2007-06-09|Active|500 Main St|60671|USA|Note 97|22.38|4|23|Project 81|Alpha|4705|Name97|53|Other|Germany|New York|user97@example.com|+1-555-7245|Analyst|Globex|111424|Marketing|Bob|2001-06-04|Inactive|759 Main St|53588|UK||40.41|3|33|Project 79|||Name97|34|Other||London|user97@example.com|+1-555-1377|Manager|Initech|41700|HR|Diana|2002-01-22||631 Main St|64162||Note 97|73.37|5|0|Project 44|Beta|5540|Name97|31|Female|Canada|Sydney|user97@example.com
Name98|37|Other|UK|Berlin|user98@example.com|+1-555-3207|Engineer|Acme Corp|55995|Marketing|Charlie|2020-06-01|Active||88846|USA|Note 98|81.63|10|1|Project 88|Gamma|3005|Name98|48|Other|UK|London|user98@example.com|+1-555-4629|Clerk|Umbrella||Engineering|Charlie|2005-06-28|On Leave|300 Main St|73372|USA|Note 98|4.22|8|24|Project 54|Delta|1440|Name98||Other|USA|London|user98@example.com|+1-555-3617|Manager|Acme Corp|63919||Diana|2000-09-10|Active|273 Main St|82770|USA|Note 98|34.17|7|30||Gamma|2869|Name98||Female||Sydney|user98@example.com|+1-555-6717|Analyst|Umbrella|86632||Alice|2013-01-08|Active|360 Main St|36623|Germany|Note 98|90.35|10|19|Project 6|Beta|7677|Name98|24|Female||New York|user98@example.com||Analyst|Umbrella|79486|Marketing|Bob|2016-01-17|Active|943 Main St|76653|Germany|Note 98|81.72|9|6|Project 45|Gamma||Name98|52|Other|Australia|Toronto|user98@example.com|+1-555-6394|Analyst|Initech|48513|Sales|Diana|2011-09-20|Inactive|238 Main St|90098|Canada|Note 98|31.37|5|14|Project 93|Gamma||Name98|55|Other|UK|New York|
Name99||Other|USA|New York|user99@example.com|+1-555-3830|Manager|Initech||Engineering|Charlie|2017-02-18|Active|955 Main St||USA|Note 99|36.46|7|27|Project 29||620|Name99|22|Other|Canada|Toronto|user99@example.com|+1-555-7708|Analyst||118342|HR|Bob|2019-02-19|On Leave|988 Main St|20782|Australia|Note 99||6|19|Project 97|Beta|484|Name99|55|Other|UK|London|user99@example.com|+1-555-8092|Engineer|Umbrella|53981|HR||2010-01-20|Active|218 Main St|94260|UK|Note 99|81.9||26|Project 56|Alpha|1266||40|Male|Germany|London|user99@example.com|+1-555-2798|Engineer|Acme Corp||Engineering|Alice|2001-02-01|Inactive|102 Main St|47151|Australia|Note 99|66.17|8|35|Project 53||9317|Name99|20|Male|USA|London|user99@example.com|+1-555-1476|Manager|Umbrella|80880|Engineering|Charlie|2005-02-13|Inactive|547 Main St|34724||Note 99|55.07||10|Project 40|Alpha|1006|Name99|54|Other|Canada|London|user99@example.com|+1-555-7054|Clerk|Initech|74273|Marketing|Bob|2002-06-25|On Leave|268 Main St|80831|Australia|Note 99|23.58|5|18|Project 41|Gamma|5676|Name99|44|Male|||user99@example.com
Name100|23|Other|Australia|Berlin|user100@example.com|+1-555-4014|Manager|Globex|81030|Marketing||2000-11-08|Inactive|754 Main St|95427|Australia|Note 100|91.22|10|17|Project 77|Alpha|845|Name100|24|Female|Australia|New York|user100@example.com|+1-555-6404|Manager|Umbrella|35163|Sales|Charlie|2003-02-15|Active||17420||Note 100|8.14|3||Project 83||6006|Name100||Other|Canada|Sydney|user100@example.com|+1-555-5140|Engineer|Acme Corp|77743|Engineering|Bob|2013-11-17|Inactive|254 Main St|42989|USA|Note 100|36.33|4|22||Alpha|1589|Name100|22|Male|Australia|Toronto|user100@example.com|+1-555-4936|Engineer|Acme Corp|105618|HR|Diana|2017-01-03|Inactive||||Note 100|15.58|3|0|Project 73||723|Name100|65|Male|Australia|New York|user100@example.com|+1-555-2487|Manager|Globex|87955|Engineering|Alice|2013-11-28|On Leave|671 Main St|19254|Canada|Note 100|8.79|6|32|Project 52|Alpha||Name100|59|Female|Germany|London|user100@example.com|+1-555-1509|Manager|Globex|67766|Marketing|Alice|2014-02-22|Inactive|299 Main St|50341|Germany|Note 100|23.09||28|Project 37|Beta|5488|Name100|61|Female|Canada||user100@example.com
Name101|62|Male|Germany|Toronto|user101@example.com|+1-555-4214|Engineer|Globex|91365|Engineering|Bob|2018-12-03|Active|172 Main St|16570|UK|Note 101|20.05|4|10|Project 100|Gamma||Name101|60|Other|Canada|London||+1-555-3364|Clerk|Umbrella|83698|Sales|Charlie|2004-08-19||162 Main St|40936|USA|Note 101|56.22|5|40|Project 96||7469|Name101||Female|Germany|London|user101@example.com|+1-555-1532|Manager|Acme Corp|49503|Sales|Bob|2000-07-01|On Leave|207 Main St|71769|Germany|Note 101|21.21|6|18|Project 39|Gamma||Name101|21|||Berlin|user101@example.com|+1-555-9029||Umbrella|81152|Engineering|Alice|2014-03-05|||78920|Germany|Note 101|67.21|7|0||Gamma|2140|Name101||Female|Australia|Toronto|user101@example.com|+1-555-1428|Analyst||64594|Engineering|Charlie||Active|893 Main St|29407||Note 101|72.29|2|8|Project 15|Alpha|6881|Name101|65||Germany|London|user101@example.com|+1-555-6816|Engineer|Umbrella||Sales|Bob||Active|740 Main St|64441|Canada|Note 101|27.19|8|0|Project 42|Gamma|4264|Name101|43|Female|Germany|Berlin|user101@example.com
Name102|30|Female|UK|Toronto|user102@example.com|+1-555-3069|Analyst||108966|Engineering|Bob|2000-07-02|Inactive|586 Main St|61900|USA|Note 102|42.04|6|8|Project 32|Beta||Name102|21|Other|USA|Berlin|user102@example.com|+1-555-5720|Engineer|Globex|105080|Engineering|Charlie|2017-06-07|Inactive|379 Main St||USA||30.74|8|12|Project 35|Gamma||Name102|59|Other|Canada|London|user102@example.com||Analyst|Globex||Marketing|Alice|2013-01-03|On Leave|122 Main St|25751|USA|Note 102|87.9|5|9|Project 4|Gamma|9128|Name102|64|Other||Sydney|user102@example.com|+1-555-2609|Analyst|Acme Corp|52844|Sales|Charlie|2016-03-20|Active||56908|Australia|Note 102|32.62||9|Project 90|Alpha||Name102|25|Female|Canada||user102@example.com|+1-555-4147|Clerk||73275|Marketing|Diana|2003-10-21||488 Main St|33397|Germany|Note 102|32.92|3|21|Project 54|Beta|2854|Name102|40|Other|Germany|Berlin|user102@example.com|+1-555-1637|Engineer|Globex|47009|Engineering|Diana|2000-05-09|On Leave|701 Main St|81578|Australia|Note 102|90.43|3|29|Project 62||6379||55|Female|USA|London|
Name103|35||UK|Toronto|user103@example.com|+1-555-9041|Manager|Acme Corp||Sales|Charlie|2019-07-13|On Leave|250 Main St|64801||Note 103||5|11|Project 87|Delta|4503|Name103||Female||New York|user103@example.com|+1-555-7168|Manager|Acme Corp|60657|HR|Diana|2006-06-10||746 Main St|21768|Canada|Note 103||3|12|Project 44||2138|Name103||Male|Canada|Sydney|user103@example.com|+1-555-2821|Analyst|Globex|81126|HR|Bob|2011-12-06|On Leave|388 Main St|59323||Note 103|59.69|4|11|Project 79|Gamma|2832|Name103|45||UK|London|user103@example.com|+1-555-1569|Manager|Globex|111994||Charlie|2018-06-15|Active|896 Main St|75773|Canada|Note 103|24.82|1|16|Project 32|Gamma|3499|Name103|44|Other|Australia|Toronto|user103@example.com|+1-555-3927|Analyst|Acme Corp|76388|Marketing|Bob|2009-09-08|On Leave|815 Main St||UK|Note 103|22.13||32|Project 94|Alpha|9157|Name103|34|Female|Canada|Sydney|user103@example.com|+1-555-5406|Clerk|Globex|104978|Sales|Diana|2012-02-09|Active|519 Main St|91081|Germany|Note 103|85.11|8|2|Project 3||2647|Name103|30|Male|Australia|London|user103@example.com
Name104|29|Male|Canada||user104@example.com|+1-555-3014|Manager|Acme Corp|35987|Marketing|Charlie|2017-06-04|Inactive|549 Main St|82344||Note 104|96.71|1|21|Project 67|Gamma|8942|Name104|22|Female|UK|Toronto|user104@example.com|+1-555-7756|Clerk|Globex|47644|Marketing|Charlie|2011-05-15|On Leave|512 Main St|84271|UK|Note 104|16.74||19|Project 66|Beta||Name104|28|Male|Germany||user104@example.com|+1-555-8860|Clerk|Initech|99079|Engineering|Alice|2002-03-18|On Leave|928 Main St|55154|Australia|Note 104|66.26|7|||Beta|3974|Name104|35|Male|USA|Sydney|user104@example.com|+1-555-6371||Globex|87683|Sales||2010-02-08|Active|957 Main St|56901|Canada|Note 104|89.0|6|18|Project 29|Alpha||Name104|62|Female|Canada||user104@example.com|+1-555-3123|Clerk|Acme Corp|78208|||2016-03-29|On Leave|120 Main St|34545|USA|Note 104|96.75|6|11|Project 43|Gamma|8502|Name104|52|Female|USA|Berlin|user104@example.com|+1-555-7322|Manager|Umbrella|66460|Engineering|Alice|2016-03-05|Active|531 Main St|51811|UK|Note 104|69.08|10|33|Project 28|Beta|7946|Name104|50|Other|USA|London|
Name105|31|Male|Canada|Toronto|user105@example.com|+1-555-1520|Manager|Acme Corp|116879|Engineering|Bob|2012-04-01|Active|197 Main St|52103|Germany|Note 105|5.34|2|3|Project 57|Alpha|717|Name105|57|Other|Germany|London|user105@example.com||Engineer|Acme Corp||HR|Alice|2005-07-06|Active|248 Main St|99857|USA|Note 105|59.35|10||Project 15|Alpha|8214||57|Male|Australia|London|user105@example.com|+1-555-4672|Analyst||75097|||2013-04-05|Active|936 Main St||USA|Note 105|38.66|2||Project 47|Delta|1238|Name105|34|Male|UK|Toronto|user105@example.com|+1-555-9155|Analyst|Acme Corp|119394|Engineering|Charlie|2010-06-12|Inactive|603 Main St|57912||Note 105|97.73|2|21|Project 6|Gamma|2639||55|Other|UK|London|user105@example.com|+1-555-9238|Clerk|Acme Corp||Engineering|Diana|2009-08-18|Active|481 Main St|97713|UK|Note 105|79.08|3|28|Project 96|Beta|9982|Name105|37||Canada|London|user105@example.com|+1-555-3194|Engineer|Acme Corp|59486|Marketing|Bob|2014-10-24|Active|229 Main St|94304|USA|Note 105|8.96|4|37|Project 91|Alpha|5478|Name105|51|Other|Germany|Berlin|
Name106|21|Other|Germany|London|user106@example.com|+1-555-4305|Engineer|Globex|69298|||2016-12-13|Active|283 Main St|79334|Australia||21.87|5|37|Project 10|Beta|1657|Name106|49|Male|UK|||+1-555-4745|Engineer|Globex|95931||Bob|2019-01-19|Active||66753|USA|Note 106|82.43|6|7|Project 96|Beta|3627|Name106|52|Other|Canada|New York||+1-555-5448|Manager|Globex|94541|Marketing|Bob|2000-11-25|Active|844 Main St|86840|USA|Note 106|41.99|1|20|Project 7|Alpha|607|Name106|41|Female|Germany|Toronto|user106@example.com|+1-555-5355|Engineer|Globex|50376|Sales|Alice|2015-03-19||429 Main St|23732|UK|Note 106|14.22|5|33|Project 35|Gamma|3012|Name106|36|Other|USA|Sydney|user106@example.com|+1-555-3757|Manager|Acme Corp|51759|Sales|Alice|2012-11-04|Active|220 Main St|71735|USA|Note 106|5.88|6||Project 74||1756|Name106|49|Female|Germany|Berlin|user106@example.com|+1-555-3426||Acme Corp|114233|Engineering|Bob|2016-07-31|Active|724 Main St|27184|USA|Note 106|21.06|9|22|Project 55|Gamma|2563|Name106||Other|Germany|Berlin|user106@example.com
Name107|42|Female|USA|New York|user107@example.com||Manager|Umbrella|74658||Alice|2001-03-06|Active|124 Main St|82666|Germany|Note 107|67.25|10|8|Project 12|Gamma||Name107|24|Female|Canada|New York||+1-555-2992|Clerk|Initech|86919|HR|Bob|2012-04-06|Inactive|322 Main St|59466|UK|Note 107|30.01|10|38|Project 79|Beta|1455|Name107||Female|USA|London|user107@example.com|+1-555-4019|Clerk||69611|Engineering|Alice|2010-05-11|Inactive|938 Main St|23865|UK|Note 107|64.0|7||Project 56|Gamma|5074|Name107|62|Other|Australia|London|user107@example.com|+1-555-2977|Engineer|Acme Corp|46544|Sales|Bob|2020-04-22|On Leave||90519|Canada|Note 107|32.1|9|26|Project 65|Beta|5204|Name107|27|Other|Australia|Toronto|user107@example.com|+1-555-4611|Clerk|Acme Corp|62117|HR||2002-07-23|Inactive|202 Main St|54830|Canada|Note 107|19.28|5|19|Project 93|Gamma|2905|Name107|21|Other|||user107@example.com||Clerk|Initech|42322|HR|Bob|2015-10-22|Active|421 Main St|25091|USA|Note 107|43.2|7|1|Project 30|Alpha|2906|Name107|61||Germany||user107@example.com
Name108|23|Male|Germany|Toronto||+1-555-5270|Analyst||31858||Charlie|2011-01-31|Inactive||85979|USA|Note 108|87.76|8|3|Project 72|Beta|3252||60|Female|Australia|London|user108@example.com|+1-555-3374|Clerk|Umbrella|43833|Sales||2006-08-18|On Leave|413 Main St|54684|Canada|Note 108|28.87|8|2||Alpha||Name108|35|Other|USA|London|user108@example.com||Analyst|Acme Corp|39934|Sales|Alice|2015-02-13||625 Main St|31522|USA|Note 108|42.46|8|17|Project 19|Alpha|2983|Name108|59|Other|Australia|Toronto|user108@example.com|+1-555-1643|Engineer|Acme Corp|30019|Sales|Charlie|2020-10-25|On Leave|365 Main St|53293|UK|Note 108|67.52|2|25|Project 67|Beta||Name108|55|Male|UK|London|user108@example.com|+1-555-6334|Analyst|Initech|107451|Engineering|Alice|2020-05-26|Inactive|100 Main St|63557|Canada|Note 108|79.55||27|Project 13|Alpha|672|Name108|61|Other|Germany|Berlin|user108@example.com|+1-555-7976|Engineer|Globex||Marketing|Alice|2003-03-23|Inactive|991 Main St|63485|Germany|Note 108|20.7|9|28|Project 24|Delta|53|Name108|56|Male||London|user108@example.com
